equation,underlying,strike,expiry,entry_ist,exit_ist,lots,lot_size,notional_rupees,entry_ce,entry_pe,future,exit_ce,exit_pe,entry_gap_frac,gap_rupees,cs_spread_frac,statutory_cost_rupees,floor_cost_rupees,upper_cost_rupees,gross_rupees,net_floor_rupees,net_upper_rupees,result_R_floor,exit_reason,regime
parity,NIFTY,23700.0,2026-09-29,2026-08-26 09:28 IST,2026-08-26 09:28 IST,1,75,1840650.0,895.0,54.2,24542.0,895.0,54.2,0.00016,291.2,0.0,715.39,726.64,715.39,0.0,-726.64,-715.39,-0.727,banked (gap < cost),sideways/calm
parity,NIFTY,23800.0,2026-09-29,2026-08-26 09:28 IST,2026-08-26 09:28 IST,1,75,1840650.0,809.15,65.4,24542.0,809.15,65.4,0.00025,467.18,0.0,700.52,711.77,704.07,0.0,-711.77,-704.07,-0.712,banked (gap < cost),sideways/calm
parity,NIFTY,24000.0,2026-09-29,2026-08-26 09:28 IST,2026-08-26 09:28 IST,1,75,1840650.0,640.3,97.0,24542.0,640.3,97.0,0.00019,342.88,0.00843,674.19,685.44,16649.35,0.0,-685.44,-16649.35,-0.685,banked (gap < cost),sideways/calm
parity,NIFTY,24100.0,2026-09-29,2026-08-26 09:28 IST,2026-08-26 09:28 IST,1,75,1840650.0,563.55,117.8,24542.0,563.55,117.8,0.00026,481.36,0.00997,662.7,673.95,19525.71,0.0,-673.95,-19525.71,-0.674,banked (gap < cost),sideways/calm
parity,NIFTY,24200.0,2026-09-29,2026-08-26 09:28 IST,2026-08-26 09:28 IST,1,75,1840650.0,490.35,142.35,24542.0,490.35,142.35,0.00033,604.84,0.00435,653.49,664.74,8869.36,0.0,-664.74,-8869.36,-0.665,banked (gap < cost),sideways/calm
parity,NIFTY,24400.0,2026-09-29,2026-08-26 09:28 IST,2026-08-26 09:28 IST,1,75,1840650.0,354.15,206.15,24542.0,354.15,206.15,0.00028,514.29,0.0073,639.65,650.9,14379.3,0.0,-650.9,-14379.3,-0.651,banked (gap < cost),sideways/calm
parity,NIFTY,24500.0,2026-09-29,2026-08-26 09:28 IST,2026-08-26 09:28 IST,1,75,1840650.0,295.3,248.0,24542.0,295.3,248.0,0.00023,416.51,0.00941,635.85,647.1,18341.26,0.0,-647.1,-18341.26,-0.647,banked (gap < cost),sideways/calm
parity,NIFTY,24600.0,2026-09-29,2026-08-26 09:28 IST,2026-08-26 09:28 IST,1,75,1840650.0,242.15,292.95,24542.0,242.15,292.95,0.00028,513.74,0.01253,634.49,645.74,24203.73,0.0,-645.74,-24203.73,-0.646,banked (gap < cost),sideways/calm
parity,NIFTY,24700.0,2026-09-29,2026-08-26 09:28 IST,2026-08-26 09:28 IST,1,75,1840650.0,195.2,344.15,24542.0,195.2,344.15,0.00033,607.22,0.01149,635.22,646.47,22248.73,0.0,-646.47,-22248.73,-0.646,banked (gap < cost),sideways/calm
parity,NIFTY,24800.0,2026-09-29,2026-08-26 09:28 IST,2026-08-26 09:28 IST,1,75,1840650.0,154.7,405.6,24542.0,154.7,405.6,0.00023,415.69,0.00858,638.93,650.18,16788.47,0.0,-650.18,-16788.47,-0.65,banked (gap < cost),sideways/calm
parity,NIFTY,25000.0,2026-09-29,2026-08-26 09:28 IST,2026-08-26 09:28 IST,1,75,1840650.0,93.3,541.0,24542.0,93.3,541.0,0.00031,565.15,0.01895,653.56,664.81,36426.72,0.0,-664.81,-36426.72,-0.665,banked (gap < cost),sideways/calm
parity,NIFTY,25500.0,2026-09-29,2026-08-26 09:28 IST,2026-08-26 09:28 IST,1,75,1840650.0,23.2,967.0,24542.0,23.2,967.0,0.00034,631.28,0.0059,717.22,728.47,12006.6,0.0,-728.47,-12006.6,-0.728,banked (gap < cost),sideways/calm
parity,BANKNIFTY,58800.0,2026-09-29,2026-08-26 09:29 IST,2026-08-26 09:29 IST,1,15,874056.0,495.0,1034.7,58270.4,495.0,1034.7,0.00023,199.43,0.0,333.94,336.19,333.94,0.0,-336.19,-333.94,-0.336,banked (gap < cost),sideways/calm
parity,NIFTY,24900.0,2026-09-29,2026-08-26 09:29 IST,2026-08-26 09:29 IST,1,75,1840275.0,120.0,474.9,24537.0,120.0,474.9,0.00024,443.16,0.01311,645.11,656.36,25357.97,0.0,-656.36,-25357.97,-0.656,banked (gap < cost),sideways/calm
parity,NIFTY,25200.0,2026-09-29,2026-08-26 09:29 IST,2026-08-26 09:29 IST,1,75,1840275.0,53.15,704.6,24537.0,53.15,704.6,0.00031,566.09,0.01746,675.92,687.17,33800.82,0.0,-687.17,-33800.82,-0.687,banked (gap < cost),sideways/calm
parity,BANKNIFTY,57100.0,2026-09-29,2026-08-26 09:30 IST,2026-08-26 09:30 IST,1,15,874125.0,1520.15,329.9,58275.0,1520.15,329.9,0.00038,335.14,0.02358,348.55,350.8,21606.88,0.0,-350.8,-21606.88,-0.351,banked (gap < cost),sideways/calm
parity,NIFTY,24400.0,2026-09-29,2026-08-26 09:30 IST,2026-08-26 09:30 IST,1,75,1840020.0,348.45,210.0,24533.6,348.45,210.0,0.00023,424.27,0.00022,639.5,650.75,1051.48,0.0,-650.75,-1051.48,-0.651,banked (gap < cost),sideways/calm
parity,NIFTY,24600.0,2026-09-29,2026-08-26 09:30 IST,2026-08-26 09:30 IST,1,75,1840020.0,239.0,297.45,24533.6,239.0,297.45,0.00031,566.22,0.00023,634.66,645.91,1072.9,0.0,-645.91,-1072.9,-0.646,banked (gap < cost),sideways/calm
parity,NIFTY,24700.0,2026-09-29,2026-08-26 09:30 IST,2026-08-26 09:30 IST,1,75,1840020.0,191.65,347.25,24533.6,191.65,347.25,0.0004,734.69,0.00057,635.73,646.98,1713.14,0.0,-646.98,-1713.14,-0.647,banked (gap < cost),sideways/calm
parity,NIFTY,25000.0,2026-09-29,2026-08-26 09:30 IST,2026-08-26 09:30 IST,1,75,1840020.0,91.75,549.65,24533.6,91.75,549.65,0.00023,426.37,0.00022,654.32,665.57,1067.56,0.0,-665.57,-1067.56,-0.666,banked (gap < cost),sideways/calm
parity,NIFTY,25100.0,2026-09-29,2026-08-26 09:30 IST,2026-08-26 09:30 IST,1,75,1840020.0,69.45,620.4,24533.6,69.45,620.4,0.00049,902.35,0.0,664.04,675.29,664.04,0.0,-675.29,-664.04,-0.675,banked (gap < cost),sideways/calm
parity,NIFTY,24100.0,2026-09-29,2026-08-26 09:31 IST,2026-08-26 09:31 IST,1,75,1839900.0,557.45,119.6,24532.0,557.45,119.6,0.00034,634.33,0.00694,662.31,673.56,13786.14,0.0,-673.56,-13786.14,-0.674,banked (gap < cost),sideways/calm
parity,BANKNIFTY,56700.0,2026-09-29,2026-08-26 09:32 IST,2026-08-26 09:32 IST,1,15,874224.0,1826.7,245.65,58281.6,1826.7,245.65,0.00015,134.94,0.0,357.86,360.11,357.86,0.0,-360.11,-357.86,-0.36,banked (gap < cost),sideways/calm
parity,NIFTY,24200.0,2026-09-29,2026-08-26 09:32 IST,2026-08-26 09:32 IST,1,75,1840155.0,486.35,144.8,24535.4,486.35,144.8,0.00033,613.07,0.0011,652.53,663.78,2729.64,0.0,-663.78,-2729.64,-0.664,banked (gap < cost),sideways/calm
parity,NIFTY,24400.0,2026-09-29,2026-08-26 09:32 IST,2026-08-26 09:32 IST,1,75,1840155.0,352.45,208.8,24535.4,352.45,208.8,0.00037,680.02,0.00142,639.45,650.7,3318.54,0.0,-650.7,-3318.54,-0.651,banked (gap < cost),sideways/calm
parity,NIFTY,24500.0,2026-09-29,2026-08-26 09:32 IST,2026-08-26 09:32 IST,1,75,1840155.0,294.1,251.2,24535.4,294.1,251.2,0.00031,578.5,0.00024,636.08,647.33,1080.55,0.0,-647.33,-1080.55,-0.647,banked (gap < cost),sideways/calm
parity,NIFTY,24600.0,2026-09-29,2026-08-26 09:32 IST,2026-08-26 09:32 IST,1,75,1840155.0,241.3,296.35,24535.4,241.3,296.35,0.00037,686.97,0.0,634.69,645.94,634.69,0.0,-645.94,-634.69,-0.646,banked (gap < cost),sideways/calm
parity,NIFTY,24700.0,2026-09-29,2026-08-26 09:32 IST,2026-08-26 09:32 IST,1,75,1840155.0,193.35,348.05,24535.4,193.35,348.05,0.00036,667.95,0.00026,635.95,647.2,1122.85,0.0,-647.2,-1122.85,-0.647,banked (gap < cost),sideways/calm
parity,NIFTY,24800.0,2026-09-29,2026-08-26 09:32 IST,2026-08-26 09:32 IST,1,75,1840155.0,153.3,407.15,24535.4,153.3,407.15,0.00037,686.43,0.00091,639.85,651.1,2360.14,0.0,-651.1,-2360.14,-0.651,banked (gap < cost),sideways/calm
parity,NIFTY,24900.0,2026-09-29,2026-08-26 09:32 IST,2026-08-26 09:32 IST,1,75,1840155.0,119.25,473.2,24535.4,119.25,473.2,0.00034,633.65,0.0,645.95,657.2,645.95,0.0,-657.2,-645.95,-0.657,banked (gap < cost),sideways/calm
parity,NIFTY,25000.0,2026-09-29,2026-08-26 09:32 IST,2026-08-26 09:32 IST,1,75,1840155.0,92.3,545.8,24535.4,92.3,545.8,0.00034,622.13,0.00824,654.69,665.94,16201.69,0.0,-665.94,-16201.69,-0.666,banked (gap < cost),sideways/calm
parity,NIFTY,25100.0,2026-09-29,2026-08-26 09:32 IST,2026-08-26 09:32 IST,1,75,1840155.0,70.2,621.0,24535.4,70.2,621.0,0.00042,779.36,0.01078,664.66,675.91,21049.72,0.0,-675.91,-21049.72,-0.676,banked (gap < cost),sideways/calm
parity,BANKNIFTY,56600.0,2026-09-29,2026-08-26 09:33 IST,2026-08-26 09:33 IST,1,15,874755.0,1914.95,230.6,58317.0,1914.95,230.6,0.00038,334.28,0.0,354.54,356.79,354.54,0.0,-356.79,-354.54,-0.357,banked (gap < cost),sideways/calm
parity,BANKNIFTY,57100.0,2026-09-29,2026-08-26 09:33 IST,2026-08-26 09:33 IST,1,15,874755.0,1518.65,327.25,58317.0,1518.65,327.25,0.00031,273.8,0.00962,346.74,348.99,9018.22,0.0,-348.99,-9018.22,-0.349,banked (gap < cost),sideways/calm
parity,BANKNIFTY,57000.0,2026-09-29,2026-08-26 09:34 IST,2026-08-26 09:34 IST,1,15,874506.0,1588.85,306.65,58300.4,1588.85,306.65,0.00018,155.23,0.00813,350.48,352.73,7693.66,0.0,-352.73,-7693.66,-0.353,banked (gap < cost),sideways/calm
parity,BANKNIFTY,57300.0,2026-09-29,2026-08-26 09:34 IST,2026-08-26 09:34 IST,1,15,874506.0,1364.75,381.1,58300.4,1364.75,381.1,0.00018,160.64,0.00926,344.55,346.8,8682.88,0.0,-346.8,-8682.88,-0.347,banked (gap < cost),sideways/calm
parity,BANKNIFTY,57400.0,2026-09-29,2026-08-26 09:34 IST,2026-08-26 09:34 IST,1,15,874506.0,1292.85,406.8,58300.4,1292.85,406.8,0.00015,133.7,0.00388,342.95,345.2,3834.82,0.0,-345.2,-3834.82,-0.345,banked (gap < cost),sideways/calm
parity,BANKNIFTY,57500.0,2026-09-29,2026-08-26 09:34 IST,2026-08-26 09:34 IST,1,15,874506.0,1214.9,436.5,58300.4,1214.9,436.5,0.00029,257.5,0.00931,341.01,343.26,8713.65,0.0,-343.26,-8713.65,-0.343,banked (gap < cost),sideways/calm
parity,BANKNIFTY,57600.0,2026-09-29,2026-08-26 09:34 IST,2026-08-26 09:34 IST,1,15,874506.0,1156.7,469.55,58300.4,1156.7,469.55,0.00015,135.31,0.00465,339.85,342.1,4520.9,0.0,-342.1,-4520.9,-0.342,banked (gap < cost),sideways/calm
parity,BANKNIFTY,57700.0,2026-09-29,2026-08-26 09:34 IST,2026-08-26 09:34 IST,1,15,874506.0,1090.55,501.0,58300.4,1090.55,501.0,0.00012,108.36,0.00894,338.67,340.92,8369.03,0.0,-340.92,-8369.03,-0.341,banked (gap < cost),sideways/calm
parity,BANKNIFTY,57800.0,2026-09-29,2026-08-26 09:34 IST,2026-08-26 09:34 IST,1,15,874506.0,1023.3,537.4,58300.4,1023.3,537.4,0.0002,172.17,0.00113,337.51,339.76,1349.46,0.0,-339.76,-1349.46,-0.34,banked (gap < cost),sideways/calm
parity,BANKNIFTY,57900.0,2026-09-29,2026-08-26 09:34 IST,2026-08-26 09:34 IST,1,15,874506.0,962.2,575.0,58300.4,962.2,575.0,0.00018,161.72,0.0,336.73,338.98,336.73,0.0,-338.98,-336.73,-0.339,banked (gap < cost),sideways/calm
parity,BANKNIFTY,58000.0,2026-09-29,2026-08-26 09:34 IST,2026-08-26 09:34 IST,1,15,874506.0,903.95,615.75,58300.4,903.95,615.75,0.00018,155.78,0.00267,335.84,338.09,2729.61,0.0,-338.09,-2729.61,-0.338,banked (gap < cost),sideways/calm
parity,BANKNIFTY,58300.0,2026-09-29,2026-08-26 09:34 IST,2026-08-26 09:34 IST,1,15,874506.0,734.8,742.75,58300.4,734.8,742.75,0.00014,125.19,0.00599,334.37,336.62,5707.87,0.0,-336.62,-5707.87,-0.337,banked (gap < cost),sideways/calm
parity,BANKNIFTY,58500.0,2026-09-29,2026-08-26 09:34 IST,2026-08-26 09:34 IST,1,15,874506.0,632.35,841.45,58300.4,632.35,841.45,0.00018,160.55,0.0,334.13,336.38,334.13,0.0,-336.38,-334.13,-0.336,banked (gap < cost),sideways/calm
parity,BANKNIFTY,59500.0,2026-09-29,2026-08-26 09:34 IST,2026-08-26 09:34 IST,1,15,874506.0,262.45,1467.8,58300.4,262.45,1467.8,0.00022,194.85,0.00545,344.14,346.39,5250.57,0.0,-346.39,-5250.57,-0.346,banked (gap < cost),sideways/calm
parity,NIFTY,24000.0,2026-09-29,2026-08-26 09:34 IST,2026-08-26 09:34 IST,1,75,1839788.0,635.35,99.55,24530.5,635.35,99.55,0.00035,637.68,0.00578,673.44,684.69,11628.47,0.0,-684.69,-11628.47,-0.685,banked (gap < cost),sideways/calm
parity,NIFTY,24100.0,2026-09-29,2026-08-26 09:34 IST,2026-08-26 09:34 IST,1,75,1839788.0,557.55,120.95,24530.5,557.55,120.95,0.00035,652.4,0.00672,662.91,674.16,13368.1,0.0,-674.16,-13368.1,-0.674,banked (gap < cost),sideways/calm
parity,NIFTY,24200.0,2026-09-29,2026-08-26 09:34 IST,2026-08-26 09:34 IST,1,75,1839788.0,485.15,146.75,24530.5,485.15,146.75,0.0004,742.13,0.00172,653.74,664.99,3906.59,0.0,-664.99,-3906.59,-0.665,banked (gap < cost),sideways/calm
parity,NIFTY,24400.0,2026-09-29,2026-08-26 09:34 IST,2026-08-26 09:34 IST,1,75,1839788.0,349.85,211.3,24530.5,349.85,211.3,0.00036,662.83,0.00464,639.71,650.96,9374.3,0.0,-650.96,-9374.3,-0.651,banked (gap < cost),sideways/calm
parity,NIFTY,24500.0,2026-09-29,2026-08-26 09:34 IST,2026-08-26 09:34 IST,1,75,1839788.0,292.05,253.25,24530.5,292.05,253.25,0.00035,636.31,0.00593,636.36,647.61,11787.08,0.0,-647.61,-11787.08,-0.648,banked (gap < cost),sideways/calm
parity,NIFTY,24600.0,2026-09-29,2026-08-26 09:34 IST,2026-08-26 09:34 IST,1,75,1839788.0,239.15,299.35,24530.5,239.15,299.35,0.00036,666.03,0.00586,635.1,646.35,11647.39,0.0,-646.35,-11647.39,-0.646,banked (gap < cost),sideways/calm
parity,NIFTY,24700.0,2026-09-29,2026-08-26 09:34 IST,2026-08-26 09:34 IST,1,75,1839788.0,192.45,351.15,24530.5,192.45,351.15,0.0004,733.26,0.00031,635.33,646.58,1225.36,0.0,-646.58,-1225.36,-0.647,banked (gap < cost),sideways/calm
parity,NIFTY,24800.0,2026-09-29,2026-08-26 09:34 IST,2026-08-26 09:34 IST,1,75,1839788.0,152.0,410.35,24530.5,152.0,410.35,0.00039,714.24,0.00288,639.58,650.83,6055.9,0.0,-650.83,-6055.9,-0.651,banked (gap < cost),sideways/calm
parity,NIFTY,24900.0,2026-09-29,2026-08-26 09:34 IST,2026-08-26 09:34 IST,1,75,1839788.0,118.65,474.05,24530.5,118.65,474.05,0.00048,890.21,0.00538,645.54,656.79,10779.62,0.0,-656.79,-10779.62,-0.657,banked (gap < cost),sideways/calm
parity,NIFTY,25000.0,2026-09-29,2026-08-26 09:34 IST,2026-08-26 09:34 IST,1,75,1839788.0,91.9,549.25,24530.5,91.9,549.25,0.00038,698.69,0.00614,654.18,665.43,12248.65,0.0,-665.43,-12248.65,-0.665,banked (gap < cost),sideways/calm
parity,NIFTY,25200.0,2026-09-29,2026-08-26 09:34 IST,2026-08-26 09:34 IST,1,75,1839788.0,52.35,706.1,24530.5,52.35,706.1,0.00048,878.14,0.0,677.52,688.77,677.52,0.0,-688.77,-677.52,-0.689,banked (gap < cost),sideways/calm
parity,NIFTY,25500.0,2026-09-29,2026-08-26 09:34 IST,2026-08-26 09:34 IST,1,75,1839788.0,22.9,977.9,24530.5,22.9,977.9,0.00035,648.57,0.00119,718.37,729.62,2995.91,0.0,-729.62,-2995.91,-0.73,banked (gap < cost),sideways/calm
parity,BANKNIFTY,58800.0,2026-09-29,2026-08-26 09:35 IST,2026-08-26 09:35 IST,1,15,874800.0,499.1,996.25,58320.0,499.1,996.25,0.00034,300.71,0.00307,335.75,338.0,3090.43,0.0,-338.0,-3090.43,-0.338,banked (gap < cost),sideways/calm
parity,NIFTY,25300.0,2026-09-29,2026-08-26 09:35 IST,2026-08-26 09:35 IST,1,75,1839877.0,39.35,795.95,24531.7,39.35,795.95,0.00029,529.72,0.00243,689.51,700.76,5309.74,0.0,-700.76,-5309.74,-0.701,banked (gap < cost),sideways/calm
parity,NIFTY,25400.0,2026-09-29,2026-08-26 09:35 IST,2026-08-26 09:35 IST,1,75,1839877.0,29.6,881.4,24531.7,29.6,881.4,0.00046,844.44,2e-05,706.16,717.41,744.93,0.0,-717.41,-744.93,-0.717,banked (gap < cost),sideways/calm
parity,BANKNIFTY,56000.0,2026-09-29,2026-08-26 09:36 IST,2026-08-26 09:36 IST,1,15,874497.0,2406.65,150.5,58299.8,2406.65,150.5,0.00051,446.52,0.00239,376.36,378.61,2560.29,0.0,-378.61,-2560.29,-0.379,banked (gap < cost),sideways/calm
parity,BANKNIFTY,56900.0,2026-09-29,2026-08-26 09:36 IST,2026-08-26 09:36 IST,1,15,874497.0,1651.6,291.1,58299.8,1651.6,291.1,0.00053,462.76,0.0,352.27,354.52,352.27,0.0,-354.52,-352.27,-0.355,banked (gap < cost),sideways/calm
parity,BANKNIFTY,57000.0,2026-09-29,2026-08-26 09:36 IST,2026-08-26 09:36 IST,1,15,874497.0,1566.4,313.4,58299.8,1566.4,313.4,0.00067,584.32,0.00561,350.53,352.78,5420.99,0.0,-352.78,-5420.99,-0.353,banked (gap < cost),sideways/calm
parity,BANKNIFTY,57200.0,2026-09-29,2026-08-26 09:36 IST,2026-08-26 09:36 IST,1,15,874497.0,1427.5,361.45,58299.8,1427.5,361.45,0.00047,406.68,0.00066,346.71,348.96,942.05,0.0,-348.96,-942.05,-0.349,banked (gap < cost),sideways/calm
parity,BANKNIFTY,57300.0,2026-09-29,2026-08-26 09:36 IST,2026-08-26 09:36 IST,1,15,874497.0,1352.4,389.25,58299.8,1352.4,389.25,0.00053,459.23,0.00037,344.85,347.1,674.49,0.0,-347.1,-674.49,-0.347,banked (gap < cost),sideways/calm
parity,BANKNIFTY,57400.0,2026-09-29,2026-08-26 09:36 IST,2026-08-26 09:36 IST,1,15,874497.0,1275.4,415.0,58299.8,1275.4,415.0,0.00058,509.54,0.0018,342.96,345.21,1960.77,0.0,-345.21,-1960.77,-0.345,banked (gap < cost),sideways/calm
parity,BANKNIFTY,57500.0,2026-09-29,2026-08-26 09:36 IST,2026-08-26 09:36 IST,1,15,874497.0,1208.7,445.7,58299.8,1208.7,445.7,0.00055,479.59,0.00102,341.28,343.53,1255.74,0.0,-343.53,-1255.74,-0.344,banked (gap < cost),sideways/calm
parity,BANKNIFTY,57600.0,2026-09-29,2026-08-26 09:36 IST,2026-08-26 09:36 IST,1,15,874497.0,1141.25,477.7,58299.8,1141.25,477.7,0.00055,480.4,0.00094,339.98,342.23,1186.66,0.0,-342.23,-1186.66,-0.342,banked (gap < cost),sideways/calm
parity,BANKNIFTY,57700.0,2026-09-29,2026-08-26 09:36 IST,2026-08-26 09:36 IST,1,15,874497.0,1077.3,511.3,58299.8,1077.3,511.3,0.00052,452.7,0.00037,338.74,340.99,667.5,0.0,-340.99,-667.5,-0.341,banked (gap < cost),sideways/calm
parity,BANKNIFTY,57800.0,2026-09-29,2026-08-26 09:36 IST,2026-08-26 09:36 IST,1,15,874497.0,1013.05,546.9,58299.8,1013.05,546.9,0.00053,459.51,0.00037,337.69,339.94,666.3,0.0,-339.94,-666.3,-0.34,banked (gap < cost),sideways/calm
parity,BANKNIFTY,57900.0,2026-09-29,2026-08-26 09:36 IST,2026-08-26 09:36 IST,1,15,874497.0,952.0,585.95,58299.8,952.0,585.95,0.00054,470.06,0.00037,336.77,339.02,665.25,0.0,-339.02,-665.25,-0.339,banked (gap < cost),sideways/calm
parity,BANKNIFTY,58000.0,2026-09-29,2026-08-26 09:36 IST,2026-08-26 09:36 IST,1,15,874497.0,891.3,625.9,58299.8,891.3,625.9,0.00056,488.87,0.00037,335.95,338.2,664.32,0.0,-338.2,-664.32,-0.338,banked (gap < cost),sideways/calm
parity,BANKNIFTY,58100.0,2026-09-29,2026-08-26 09:36 IST,2026-08-26 09:36 IST,1,15,874497.0,834.65,664.6,58299.8,834.65,664.6,0.00049,428.17,0.00037,335.32,337.57,663.6,0.0,-337.57,-663.6,-0.338,banked (gap < cost),sideways/calm
parity,BANKNIFTY,58200.0,2026-09-29,2026-08-26 09:36 IST,2026-08-26 09:36 IST,1,15,874497.0,780.5,709.95,58299.8,780.5,709.95,0.00049,429.73,0.00037,334.75,337.0,662.95,0.0,-337.0,-662.95,-0.337,banked (gap < cost),sideways/calm
parity,BANKNIFTY,58300.0,2026-09-29,2026-08-26 09:36 IST,2026-08-26 09:36 IST,1,15,874497.0,727.0,754.55,58299.8,727.0,754.55,0.00047,410.28,0.00037,334.36,336.61,662.5,0.0,-336.61,-662.5,-0.337,banked (gap < cost),sideways/calm
parity,BANKNIFTY,58400.0,2026-09-29,2026-08-26 09:36 IST,2026-08-26 09:36 IST,1,15,874497.0,675.6,802.9,58299.8,675.6,802.9,0.00048,415.59,0.00037,334.23,336.48,662.35,0.0,-336.48,-662.35,-0.336,banked (gap < cost),sideways/calm
parity,BANKNIFTY,58500.0,2026-09-29,2026-08-26 09:36 IST,2026-08-26 09:36 IST,1,15,874497.0,626.5,854.1,58299.8,626.5,854.1,0.00049,429.14,0.00037,334.23,336.48,662.35,0.0,-336.48,-662.35,-0.336,banked (gap < cost),sideways/calm
parity,BANKNIFTY,58700.0,2026-09-29,2026-08-26 09:36 IST,2026-08-26 09:36 IST,1,15,874497.0,535.35,964.3,58299.8,535.35,964.3,0.00053,467.5,0.00037,334.65,336.9,662.83,0.0,-336.9,-662.83,-0.337,banked (gap < cost),sideways/calm
parity,BANKNIFTY,59000.0,2026-09-29,2026-08-26 09:36 IST,2026-08-26 09:36 IST,1,15,874497.0,414.0,1136.95,58299.8,414.0,1136.95,0.00046,404.66,0.00055,336.78,339.03,830.5,0.0,-339.03,-830.5,-0.339,banked (gap < cost),sideways/calm
parity,NIFTY,23800.0,2026-09-29,2026-08-26 09:36 IST,2026-08-26 09:36 IST,1,75,1840207.0,805.0,67.95,24536.1,805.0,67.95,0.00022,404.54,0.00445,699.33,710.58,9168.91,0.0,-710.58,-9168.91,-0.711,banked (gap < cost),sideways/calm
parity,NIFTY,24100.0,2026-09-29,2026-08-26 09:36 IST,2026-08-26 09:36 IST,1,75,1840207.0,559.45,120.95,24536.1,559.45,120.95,0.00021,377.47,0.00289,662.38,673.63,6121.9,0.0,-673.63,-6121.9,-0.674,banked (gap < cost),sideways/calm
parity,NIFTY,24200.0,2026-09-29,2026-08-26 09:36 IST,2026-08-26 09:36 IST,1,75,1840207.0,485.0,146.75,24536.1,485.0,146.75,0.00017,313.44,0.00116,653.47,664.72,2851.06,0.0,-664.72,-2851.06,-0.665,banked (gap < cost),sideways/calm
parity,NIFTY,24400.0,2026-09-29,2026-08-26 09:36 IST,2026-08-26 09:36 IST,1,75,1840207.0,350.75,210.7,24536.1,350.75,210.7,0.00019,357.9,0.00362,639.72,650.97,7460.01,0.0,-650.97,-7460.01,-0.651,banked (gap < cost),sideways/calm
parity,NIFTY,24500.0,2026-09-29,2026-08-26 09:36 IST,2026-08-26 09:36 IST,1,75,1840207.0,291.75,251.75,24536.1,291.75,251.75,0.00017,308.87,7e-05,636.11,647.36,765.82,0.0,-647.36,-765.82,-0.647,banked (gap < cost),sideways/calm
parity,NIFTY,24600.0,2026-09-29,2026-08-26 09:36 IST,2026-08-26 09:36 IST,1,75,1840207.0,238.75,298.35,24536.1,238.75,298.35,0.00016,293.6,0.00357,635.2,646.45,7351.28,0.0,-646.45,-7351.28,-0.646,banked (gap < cost),sideways/calm
parity,NIFTY,24700.0,2026-09-29,2026-08-26 09:36 IST,2026-08-26 09:36 IST,1,75,1840207.0,192.0,352.0,24536.1,192.0,352.0,0.00012,218.33,0.00634,635.68,646.93,12552.91,0.0,-646.93,-12552.91,-0.647,banked (gap < cost),sideways/calm
parity,NIFTY,24800.0,2026-09-29,2026-08-26 09:36 IST,2026-08-26 09:36 IST,1,75,1840207.0,152.15,410.45,24536.1,152.15,410.45,0.00016,300.55,0.00728,639.75,651.0,14344.51,0.0,-651.0,-14344.51,-0.651,banked (gap < cost),sideways/calm
parity,NIFTY,25000.0,2026-09-29,2026-08-26 09:36 IST,2026-08-26 09:36 IST,1,75,1840207.0,91.25,548.75,24536.1,91.25,548.75,0.00015,270.0,0.00411,654.37,665.62,8411.6,0.0,-665.62,-8411.6,-0.666,banked (gap < cost),sideways/calm
parity,NIFTY,25200.0,2026-09-29,2026-08-26 09:36 IST,2026-08-26 09:36 IST,1,75,1840207.0,52.15,705.0,24536.1,52.15,705.0,0.00029,528.21,0.00371,677.4,688.65,7706.81,0.0,-688.65,-7706.81,-0.689,banked (gap < cost),sideways/calm
parity,NIFTY,25500.0,2026-09-29,2026-08-26 09:36 IST,2026-08-26 09:36 IST,1,75,1840207.0,22.75,971.7,24536.1,22.75,971.7,0.00037,684.88,0.00563,718.67,729.92,11498.43,0.0,-729.92,-11498.43,-0.73,banked (gap < cost),sideways/calm
parity,BANKNIFTY,56500.0,2026-09-29,2026-08-26 09:37 IST,2026-08-26 09:37 IST,1,15,874659.0,2001.0,215.75,58310.6,2001.0,215.75,0.00025,216.33,9e-05,361.49,363.74,445.89,0.0,-363.74,-445.89,-0.364,banked (gap < cost),sideways/calm
parity,BANKNIFTY,57100.0,2026-09-29,2026-08-26 09:37 IST,2026-08-26 09:37 IST,1,15,874659.0,1512.45,331.55,58310.6,1512.45,331.55,0.00038,335.91,0.00152,347.7,349.95,1721.91,0.0,-349.95,-1721.91,-0.35,banked (gap < cost),sideways/calm
parity,BANKNIFTY,58600.0,2026-09-29,2026-08-26 09:37 IST,2026-08-26 09:37 IST,1,15,874659.0,584.0,896.1,58310.6,584.0,896.1,0.00042,366.73,0.00478,334.63,336.88,4622.3,0.0,-336.88,-4622.3,-0.337,banked (gap < cost),sideways/calm
parity,BANKNIFTY,59500.0,2026-09-29,2026-08-26 09:37 IST,2026-08-26 09:37 IST,1,15,874659.0,262.05,1467.1,58310.6,262.05,1467.1,0.00039,342.47,0.00529,344.31,346.56,5110.02,0.0,-346.56,-5110.02,-0.347,banked (gap < cost),sideways/calm
parity,NIFTY,24900.0,2026-09-29,2026-08-26 09:37 IST,2026-08-26 09:37 IST,1,75,1840245.0,120.0,468.85,24536.6,120.0,468.85,0.0005,926.75,0.00392,644.99,656.24,8037.11,0.0,-656.24,-8037.11,-0.656,banked (gap < cost),sideways/calm
