date,instrument,direction,entry,exit,R_mid,R_cross,rupees_mid,fees_rupees,fill_unit
2026-09-03,2952193,,,,-1.0624,-1.0624,-1062.4,62.4,R
2026-09-03,197633,,,,-1.1057,-1.1057,-1105.7,106.1,R
2026-09-03,356865,,,,-0.6621,-0.6621,-662.1,54.6,R
2026-09-03,2977281,,,,0.0405,0.0405,40.5,54.7,R
2026-09-04,2585345,,,,-0.3158,-0.3158,-315.8,36.9,R
2026-09-04,2457345,,,,0.957,0.957,957.0,43.7,R
2026-09-07,3663105,,,,-0.5657,-0.5657,-565.7,35.3,R
2026-09-08,5582849,,,,-1.0739,-1.0739,-1073.9,74.0,R
2026-09-09,1510401,,,,0.2382,0.2382,238.2,46.6,R
2026-09-10,5582849,,,,0.1874,0.1874,187.4,72.3,R
2026-09-10,2952193,,,,0.1762,0.1762,176.2,46.7,R
2026-09-10,5506049,,,,-1.0335,-1.0335,-1033.5,33.5,R
2026-09-10,424961,,,,-0.0084,-0.0084,-8.4,60.8,R
2026-09-10,197633,,,,0.6874,0.6874,687.4,105.9,R
2026-09-11,738561,,,,-0.1086,-0.1086,-108.6,42.1,R
2026-09-11,2127617,,,,0.8677,0.8677,867.7,45.7,R
